step,layer,dual_row_buffer,gpu_isolated_us,gpu_contended_us,gpu_contention_delta_us,pim_isolated_us,pim_contended_us,pim_contention_delta_us,total_memory_phase_us,gpu_blocked_by_pim_cycles,pim_blocked_by_gpu_cycles,pim_queue_wait_cycles,gpu_column_issues,pim_column_issues,pim_row_activations,pim_row_conflicts
0,0,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,1,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,2,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,3,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,4,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,5,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,6,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,7,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,8,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,9,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,10,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,11,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,12,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,13,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,14,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,15,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,16,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,17,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,18,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,19,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,20,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,21,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,22,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,23,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,24,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,25,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,26,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,27,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,28,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,29,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,30,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,31,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,32,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,33,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,34,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,35,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,36,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,37,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,38,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,39,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,40,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,41,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,42,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,43,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,44,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,45,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,46,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
0,47,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,0,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,1,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,2,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,3,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,4,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,5,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,6,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,7,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,8,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,9,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,10,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,11,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,12,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,13,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,14,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,15,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,16,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,17,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,18,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,19,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,20,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,21,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,22,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,23,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,24,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,25,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,26,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,27,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,28,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,29,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,30,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,31,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,32,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
1,33,True,0.0,0.0,0.0,98.534592,98.534592,0.0,98.534592,0,0,7032910336,0,2891776,90368,90112
